# Down sampled to 1000 coordinates
X,Y,Z
-3267.6574621065943,-1539.4168472597767,-3646.7160222193097
9916.716048636252,287.9644689127243,-8.724975320045065
-39812.07043006367,1496.339825487973,-1888.875307333174
-13750.088791703349,3249.943192403687,482.2846696076771
5162.493597789092,9192.844880911849,189.5770730527895
1308.1930011630045,-12904.708341931992,2316.916374862569
4280.818347040777,966.2810000399033,-1866.4531635053893
-16043.828613252112,-13557.62782823263,-1535.2783584593117
7690.528658863726,-1964.0057707885303,11777.349316429598
-7006.831306731967,10201.0012648786,1439.093740715181
5829.520674251652,-2881.8603333149294,-2159.02868200657
8995.143772888883,3726.6630675393326,5950.313398852182
-7008.484014050051,-282.5475250263173,113.60812672252004
-31259.745640243764,11307.030467341072,-222.114948756855
-7003.175480676059,6840.184587648763,-6193.430864585971
2233.9467389557362,11191.59396701286,3773.087093985982
-9059.991794629954,-5056.466503160039,-2683.8259589115532
-30151.759458004366,-12865.58005402613,4190.05025334787
4856.778172242336,1314.6844036894238,-7596.197703824546
5953.993453919197,-5264.538366379395,5332.219216843121
-19663.391028933598,-7575.083107626716,6408.340042807308
-54552.0343738121,-1705.217556870377,5919.161914946516
-36407.705567582954,-3256.9649891949616,14168.236374646014
4960.352131642577,4797.637547396406,-1171.0869436888977
-2513.6310829522054,2675.542537364899,-1917.4753853797574
-974.9630231522069,-3030.370035601492,3443.475045234515
-5628.622882797328,-8981.428310086403,-7369.15580242543
6469.109920259076,1212.783397546162,3108.4229102664067
-7336.563688143912,-8033.576584620259,2297.881604278612
-12758.532671111623,22037.19384540788,1285.568612391384
-13730.218806102488,-2024.6051563338108,-8151.936990911623
-15625.377714975277,-2535.0405388765626,-1669.7628933721821
7041.525301215685,7264.2765338470235,6573.679329544576
-15272.140305816098,5717.097312109897,2280.6599426275193
8521.436477096897,-2447.0771579345783,889.41476272893
-133.79785418393104,11252.016357609618,-2511.6961678524663
-30405.5091087944,184.62845352604256,-151.91731126582206
9385.478825943326,757.1500393113129,-4094.5484380591665
1015.7320181334187,-744.2147464289015,-3492.3041073003315
8933.529914464296,3902.28194072149,-2261.377911952894
2490.8191954009276,-7254.748373484119,4738.170161611054
-524.1664367092442,-8968.68640676962,-5337.7094425978285
3486.4924820626647,-6016.132921480583,-1637.867343768981
-18058.252723161946,-831.7325086331234,2793.5354329480324
-42901.03440281477,-6089.106336599807,5117.951186441789
-16585.035534598424,16930.806729092772,2597.324250169898
-3662.6891396742603,-13019.711033963773,1066.367467982162
-4184.0161948060695,14405.68028593609,3926.2926457094486
-32410.015360262027,5687.644495368347,6361.885927654498
-22924.94203440934,11165.435232187301,-5495.767401823063
6132.461822935099,5657.888497837104,14695.016839655747
6735.320576259457,2865.8176609938464,-4008.3094548948934
-3480.9616618740906,1703.7609847701838,4270.162580863723
-3193.102471593724,737.464150670387,-9549.387308403719
1808.6528398339212,5229.588449485126,-4421.437496611125
7817.500119650503,2987.540674632009,10888.555125828454
-12303.161533699891,-3690.9350915175196,2731.335454771068
7369.661661487932,-1709.6486194199824,5913.457986544944
-1616.6480085431338,-1557.474678683365,585.6688418271505
-9162.80072505784,-14256.319319433836,2997.99773794718
-23697.908051444887,-9195.04285527541,-3067.1326918815234
7797.300545692405,-1746.2875434705643,-3079.518152030696
6111.626887033211,-7349.583031039474,265.4144003411286
1514.5768331900188,11132.584139218758,7146.4162287936015
927.4579411385361,-9828.387469158662,10228.502397664599
-5784.055530209313,-14723.10055414382,3915.3433308335057
6034.687856259256,-1949.9784530256031,2400.5727601002436
-23523.18996177827,-105.86928664178184,2663.3871951334736
-40867.72541839498,12114.789025537424,3361.802116904812
3759.3783233176655,-2576.729130450603,-8476.15160887942
-10743.8737451499,-10440.437376978976,-4666.437521196917
3787.058229882848,-1309.3982653046717,-4048.342614985957
-26779.615377781673,9264.697236454762,3996.352591260861
-10141.159835818109,8885.990216074946,-2758.0231726038883
-8403.250173137416,-3346.3265156552234,-9113.124543169697
-5487.006865645991,11782.680018085823,-3684.900979062835
1088.0064250759046,6225.000816075888,1270.0974763466245
-3844.9789222257623,7734.00718602372,-3768.0182339565395
8270.521629873338,1393.9455632129095,1258.1666215308223
-9672.589480198187,-2109.0311207051623,1685.6373765485018
6102.360274136902,5744.787903358986,4376.274237030256
-8234.46274011735,2276.949667282674,-9753.961670639708
2791.56712861938,824.2270007837647,11796.166500596284
13.81132734379977,1084.3215602351104,-1096.3061628606852
-9358.923852890093,545.5634373602547,244.74546185899032
-56521.08934248568,4865.051257880888,9035.186103982403
-21701.165524530865,-18850.08117070603,-524.613777576394
7169.89920844688,4032.883597113653,190.8477208712079
6757.32741592296,-6014.169855421955,11231.845280892565
-28648.189179305766,4942.90345772393,14003.53655175828
1388.2917499276643,-3952.3218945578333,-4172.811357142555
2156.0498114909747,7161.663926171677,9436.014132477245
-14067.546776648442,-19438.85709115464,1659.1899296821762
-24646.92335240503,262.37664581773737,-8696.274975517445
6168.997752210463,-967.1152928303727,-1229.1100815670318
-6329.4170395403635,-10900.310763284997,-3387.2684130467724
-15943.605909668162,16768.14746885076,-3747.1223522756645
-13188.242422612382,5717.715178146263,-7003.5351094301595
632.6776243354753,-11571.468301557738,6628.875112873007
8869.675985274635,-4907.204621270931,2188.348487327743
-4268.0315591924,-6511.493276528633,-1716.211345438434
4563.146099941769,-1467.8915328934163,-1645.4946905922613
-14782.433833867755,-3825.950621953099,-994.0055017815931
8402.958952552965,-4278.6487041919,-1111.0967901934052
7783.112033347408,-2632.8542894585166,3023.3335656501445
-4887.435357930158,7275.401553912575,1737.944510868322
-5366.416828087956,-4057.1923458755987,3993.8236373589143
-27621.868619086472,19734.621824938975,3968.1328934778953
-9750.711363491248,4413.477178125585,-3890.313272487286
-7918.011408305844,3403.8787800887103,-7298.189032663911
-32534.587988278414,-9956.928623456652,-3730.146603760537
3547.2535646932597,4553.429596987471,-3642.152203347235
-2393.721405320664,-7925.7373959179895,2040.268805997276
10284.318318940992,1545.4273090549118,-148.05999490861848
-9050.081223990932,12881.160883909006,-6380.477775699339
2455.1188983401353,-8426.129949722645,1687.1440540951692
-10754.821440528898,-8030.000020292463,622.8646887699243
-4800.170802897798,633.5367065562725,2278.150514716403
9911.046082703959,-2245.3183245845166,-1892.4878378263513
-33717.90826966375,10557.366827985057,-5804.279993327543
545.5839128952101,-3856.5961718440594,-8546.618020270893
6516.305245089945,1899.2343439571914,-4867.338552110863
4613.044627942903,10660.266454038941,13016.25870608947
9399.220756696246,-416.22914320572,5407.016107133295
-2984.122490794038,15316.285043839407,7410.041379951459
4319.110611229519,-10608.71102094822,6678.254490715203
9137.820830113998,-326.38277879846265,2823.5273819642107
-15398.223978096465,11138.17427639648,3893.0038523247017
-1284.3233348728454,11030.81914166608,2296.1012788155613
-18449.693374191957,-979.7615115987975,-1242.95523535572
-8718.55019024334,6922.87412205438,1618.731786258729
1705.4532507055935,-1497.5249071389685,-306.9360105608063
-3857.4059653417903,-1769.4136990332133,-1107.4438449915556
-23472.77186299328,-9651.034431470845,7661.583561960925
2609.7201987974454,-6260.502013268315,10973.41326750882
